Date,BRL,EGP,TRY
2019-10-01,4.154799938201904,16.257999420166016,5.6483001708984375
2019-10-02,4.154600143432617,16.2450008392334,5.717619895935059
2019-10-03,4.1244001388549805,16.31100082397461,5.702700138092041
2019-10-04,4.082900047302246,16.27790069580078,5.694399833679199
2019-10-07,4.054599761962891,16.277999877929688,5.71150016784668
2019-10-08,4.105100154876709,16.280500411987305,5.840000152587891
2019-10-09,4.09089994430542,16.258499145507812,5.833809852600098
2019-10-10,4.10830020904541,16.2810001373291,5.876399993896484
2019-10-11,4.108399868011475,16.247299194335938,5.842700004577637
2019-10-14,4.108500003814697,16.271400451660156,5.8942999839782715
2019-10-15,4.123700141906738,16.232900619506836,5.9274001121521
2019-10-16,4.178599834442139,16.21139907836914,5.921800136566162
2019-10-17,4.148600101470947,16.19860076904297,5.884099960327148
2019-10-18,4.161099910736084,16.19879913330078,5.817200183868408
2019-10-21,4.111100196838379,16.241899490356445,5.797999858856201
2019-10-22,4.1247639656066895,16.1768798828125,5.858520030975342
2019-10-23,4.078400135040283,16.17169952392578,5.799620151519775
2019-10-24,4.033100128173828,16.159900665283203,5.735770225524902
2019-10-25,4.039299964904785,16.12030029296875,5.76609992980957
2019-10-28,4.002900123596191,16.099199295043945,5.771999835968018
2019-10-29,3.988800048828125,16.109899520874023,5.728799819946289
2019-10-30,3.9967000484466553,16.10260009765625,5.750899791717529
